Sales ID,Count,Open Date,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N),Month,Month Order,Year
546669,1,3-Jan-2022,1,99110,1215,21.9,21-30,Clear,55,9.2,,NNE,7,11.7,0,N,N,N,Jan,1,2022
546670,1,3-Jan-2022,1,99110,1224,23,21-30,Overcast,55,8.1,,North,10,13.9,0,N,N,N,Jan,1,2022
546671,1,3-Jan-2022,3,87110,1217,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546672,1,3-Jan-2022,1,99110,1217,24.1,21-30,Clear,57,5.8,,NE,7,17,0,N,N,N,Jan,1,2022
546673,1,3-Jan-2022,1,99110,1215,26.1,21-30,Overcast,51,0,,North,10,,0,N,N,N,Jan,1,2022
546674,1,3-Jan-2022,4,99110,1288,25,21-30,Clear,58,3.5,,Variable,7,20.7,0,N,N,N,Jan,1,2022
546675,1,3-Jan-2022,12,99110,1217,25,21-30,Clear,58,3.5,,Variable,7,20.7,0,N,N,N,Jan,1,2022
546676,1,3-Jan-2022,1,26151,1215,28,21-30,Overcast,51,4.6,,NNE,10,22.8,0,N,N,N,Jan,1,2022
546677,1,3-Jan-2022,1,99110,1401,28,21-30,Overcast,51,4.6,,NNE,10,22.8,0,N,N,N,Jan,1,2022
546678,1,3-Jan-2022,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546679,1,3-Jan-2022,2,99110,1288,28.9,21-30,Overcast,54,4.6,,NNE,10,23.9,0,N,N,N,Jan,1,2022
546680,1,3-Jan-2022,12,99110,1217,28,21-30,Clear,47,3.5,,Variable,7,24.2,0,N,N,N,Jan,1,2022
546681,1,3-Jan-2022,1,26151,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546682,1,3-Jan-2022,1,99110,1212,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546683,1,3-Jan-2022,6,87110,1301,28,21-30,Clear,47,3.5,,Variable,7,24.2,0,N,N,N,Jan,1,2022
546684,1,3-Jan-2022,3,87110,1301,28.9,21-30,Overcast,54,4.6,,NNE,10,23.9,0,N,N,N,Jan,1,2022
546685,1,3-Jan-2022,1,99110,1288,28,21-30,Clear,47,3.5,,Variable,7,24.2,0,N,N,N,Jan,1,2022
546686,1,3-Jan-2022,2,87110,1224,28.9,21-30,Overcast,54,4.6,,NNE,10,23.9,0,N,N,N,Jan,1,2022
546687,1,3-Jan-2022,1,99110,1215,28.9,21-30,Overcast,56,10.4,,NNE,10,19.8,0,N,N,N,Jan,1,2022
546688,1,3-Jan-2022,2,99110,1224,28,21-30,Clear,56,5.8,,ENE,7,21.7,0,N,N,N,Jan,1,2022
546689,1,3-Jan-2022,4,147160,1402,28.9,21-30,Overcast,56,10.4,,NNE,10,19.8,0,N,N,N,Jan,1,2022
546690,1,3-Jan-2022,9,99110,1288,28,21-30,Clear,58,6.9,,East,7,20.8,0,N,N,N,Jan,1,2022
546691,1,3-Jan-2022,1,147160,1217,28,21-30,Clear,56,6.9,,ESE,7,20.8,0,N,N,N,Jan,1,2022
546692,1,3-Jan-2022,1,147160,1401,30,21-30,Overcast,56,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546693,1,3-Jan-2022,3,99110,1336,30,21-30,Overcast,56,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546694,1,3-Jan-2022,3,99110,1288,28,21-30,Clear,56,6.9,,ESE,7,20.8,0,N,N,N,Jan,1,2022
546695,1,3-Jan-2022,6,99110,1224,30,21-30,Overcast,59,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546696,1,3-Jan-2022,6,99110,1401,30,21-30,Overcast,59,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546697,1,3-Jan-2022,4,99110,1301,30,21-30,Overcast,59,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546698,1,3-Jan-2022,1,147160,1212,30,21-30,Overcast,59,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546699,1,3-Jan-2022,6,147160,1401,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546700,1,3-Jan-2022,2,99110,1288,27,21-30,Clear,61,8.1,,ESE,7,18.7,0,N,N,N,Jan,1,2022
546701,1,3-Jan-2022,11,99110,1212,30,21-30,Overcast,59,10.4,,East,10,21.1,0,N,N,N,Jan,1,2022
546702,1,3-Jan-2022,1,99110,1224,26.1,21-30,Clear,75,11.5,,East,7,15.6,0,N,N,N,Jan,1,2022
546703,1,3-Jan-2022,2,99110,1224,30.9,31-40,Light Snow,61,15,,ESE,7,20.2,0,N,N,Y,Jan,1,2022
546704,1,3-Jan-2022,4,99110,1288,26.1,21-30,Clear,75,11.5,,East,7,15.6,0,N,N,N,Jan,1,2022
546705,1,3-Jan-2022,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546706,1,3-Jan-2022,5,99110,1215,30.9,31-40,Light Snow,61,15,,ESE,7,20.2,0,N,N,Y,Jan,1,2022
546707,1,3-Jan-2022,1,99110,1401,30.2,31-40,Light Snow,69,16.1,,East,2.5,18.9,0,N,N,Y,Jan,1,2022
546708,1,3-Jan-2022,2,99110,1224,30,21-30,Light Snow,82,15,,ESE,2.5,19.1,0,N,N,Y,Jan,1,2022
546709,1,3-Jan-2022,1,99110,1217,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546710,1,3-Jan-2022,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546711,1,3-Jan-2022,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546712,1,3-Jan-2022,1,99110,1301,30.9,31-40,Light Snow,96,18.4,,ESE,1,19.1,0.03,N,N,Y,Jan,1,2022
546713,1,3-Jan-2022,1,99110,1288,28,21-30,Snow,96,15,,ESE,7,16.5,0.1,N,N,Y,Jan,1,2022
546714,1,3-Jan-2022,1,99110,1288,28,21-30,Snow,96,15,,ESE,7,16.5,0.1,N,N,Y,Jan,1,2022
546715,1,3-Jan-2022,1,99110,1215,28,21-30,Snow,96,15,,ESE,7,16.5,0.1,N,N,Y,Jan,1,2022
546716,1,3-Jan-2022,1,99110,1288,28,21-30,Snow,96,15,,ESE,7,16.5,0.1,N,N,Y,Jan,1,2022
546717,1,3-Jan-2022,3,99110,1301,28,21-30,Snow,96,15,,ESE,7,16.5,0.1,N,N,Y,Jan,1,2022
546718,1,3-Jan-2022,5,99110,1336,33.1,31-40,Light Snow,96,21.9,,ESE,1.5,20.9,0.09,N,N,Y,Jan,1,2022
546719,1,3-Jan-2022,1,99110,1215,33.8,31-40,Light Snow,93,17.3,,ESE,1.5,23.2,0.07,N,N,Y,Jan,1,2022
546720,1,3-Jan-2022,1,99110,1288,30.9,31-40,Snow,96,13.8,23,ESE,7,20.7,0.12,N,N,Y,Jan,1,2022
546721,1,3-Jan-2022,1,99110,1301,33.8,31-40,Light Freezing Drizzle,100,15,,ESE,3,23.9,0.01,N,Y,Y,Jan,1,2022
546722,1,3-Jan-2022,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546723,1,3-Jan-2022,1,99110,1212,33.8,31-40,Light Freezing Drizzle,100,15,,ESE,3,23.9,0.01,N,Y,Y,Jan,1,2022
546724,1,3-Jan-2022,18,132120,1288,32,31-40,Snow,96,15,,ESE,7,21.6,0.14,N,N,Y,Jan,1,2022
546725,1,3-Jan-2022,3,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546726,1,3-Jan-2022,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546727,1,3-Jan-2022,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546728,1,3-Jan-2022,6,99110,1336,35.6,31-40,Snow,93,18.4,25.3,ESE,3,25.2,0.04,N,Y,Y,Jan,1,2022
546729,1,3-Jan-2022,16,99110,1336,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546730,1,3-Jan-2022,6,99110,1336,37,31-40,Snow,93,17.3,,SE,4,27.4,0.14,N,Y,Y,Jan,1,2022
546731,1,3-Jan-2022,1,99110,1401,37,31-40,Snow,93,17.3,,SE,4,27.4,0.14,N,Y,Y,Jan,1,2022
546732,1,3-Jan-2022,4,99110,1336,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546733,1,3-Jan-2022,4,99110,1336,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546734,1,3-Jan-2022,25,99110,1336,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546735,1,3-Jan-2022,1,99110,1336,37,31-40,Snow,93,17.3,,SE,4,27.4,0.14,N,Y,Y,Jan,1,2022
546736,1,3-Jan-2022,1,132120,1217,32,31-40,Snow,100,12.7,,ESE,7,22.5,0.13,N,N,Y,Jan,1,2022
546737,1,4-Jan-2022,12,99110,1217,35.1,31-40,Snow,100,16.1,,East,7,25.2,0.11,N,N,Y,Jan,1,2022
546738,1,4-Jan-2022,1,99110,1224,35.1,31-40,Snow,100,16.1,,East,7,25.2,0.11,N,N,Y,Jan,1,2022
546739,1,4-Jan-2022,6,87110,1224,35.1,31-40,Snow,100,16.1,,East,7,25.2,0.11,N,N,Y,Jan,1,2022
546740,1,4-Jan-2022,1,99110,1288,35.1,31-40,Snow,96,8.1,,NW,7,28.6,0.07,N,N,Y,Jan,1,2022
546741,1,4-Jan-2022,4,99110,1402,36,31-40,Light Drizzle,97,9.2,,WNW,1.5,29,0.01,N,Y,N,Jan,1,2022
546742,1,4-Jan-2022,1,99110,1288,33.1,31-40,Snow,100,8.1,,NNW,7,26.1,0.07,N,N,Y,Jan,1,2022
546743,1,4-Jan-2022,11,99110,1222,36,31-40,Light Drizzle,97,9.2,,WNW,1.5,29,0.01,N,Y,N,Jan,1,2022
546744,1,4-Jan-2022,1,132120,1401,36,31-40,Light Drizzle,97,9.2,,WNW,1.5,29,0.01,N,Y,N,Jan,1,2022
546745,1,4-Jan-2022,2,87110,1288,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546746,1,4-Jan-2022,12,26151,1288,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546747,1,4-Jan-2022,2,87110,1401,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546748,1,4-Jan-2022,1,99110,1215,37,31-40,Light Rain,93,5.8,,South,6,32.4,0.03,N,Y,N,Jan,1,2022
546749,1,4-Jan-2022,1,26151,1217,33.1,31-40,Snow,100,10.4,,SSE,7,24.9,0.01,N,N,Y,Jan,1,2022
546750,1,4-Jan-2022,1,99110,1288,37,31-40,Snow,100,18.4,26.5,South,7,27,0.01,N,N,Y,Jan,1,2022
546751,1,4-Jan-2022,4,99110,1217,37,31-40,Snow,100,18.4,26.5,South,7,27,0.01,N,N,Y,Jan,1,2022
546752,1,4-Jan-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546753,1,4-Jan-2022,8,99110,1301,37,31-40,Overcast,100,6.9,,South,6,31.6,0,N,N,N,Jan,1,2022
546754,1,4-Jan-2022,5,99110,1402,37,31-40,Overcast,100,6.9,,South,6,31.6,0,N,N,N,Jan,1,2022
546755,1,4-Jan-2022,9,99110,1402,37,31-40,Overcast,100,6.9,,South,6,31.6,0,N,N,N,Jan,1,2022
546756,1,4-Jan-2022,1,99110,1301,41,41-50,Overcast,93,0,,North,6,,0,N,N,N,Jan,1,2022
546757,1,4-Jan-2022,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546758,1,4-Jan-2022,3,87110,1217,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546759,1,4-Jan-2022,1,99110,1217,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546760,1,4-Jan-2022,1,132120,1402,41,41-50,Overcast,93,8.1,,WNW,5,35.8,0,N,N,N,Jan,1,2022
546761,1,4-Jan-2022,1,26151,1222,41,41-50,Overcast,93,8.1,,WNW,5,35.8,0,N,N,N,Jan,1,2022
546762,1,4-Jan-2022,1,132120,1215,39.9,31-40,Snow,100,16.1,,SSW,7,31.4,0.07,N,N,Y,Jan,1,2022
546763,1,4-Jan-2022,1,87110,1217,39.9,31-40,Snow,100,16.1,,SSW,7,31.4,0.07,N,N,Y,Jan,1,2022
546764,1,4-Jan-2022,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546765,1,4-Jan-2022,4,99110,1217,43,41-50,Snow,100,19.6,,SSW,7,34.5,0.07,N,N,Y,Jan,1,2022
546766,1,4-Jan-2022,5,99110,1402,39.9,31-40,Snow,97,5.8,,SSE,0.5,35.8,0.07,Y,N,Y,Jan,1,2022
546767,1,4-Jan-2022,1,99110,1212,39.9,31-40,Overcast,100,4.6,,SW,0.5,36.7,0,N,N,N,Jan,1,2022
546768,1,4-Jan-2022,1,99110,1224,39.9,31-40,Overcast,100,4.6,,SW,0.5,36.7,0,N,N,N,Jan,1,2022
546769,1,4-Jan-2022,11,99110,1217,46,41-50,Snow,100,18.4,,SW,7,38.8,0.07,N,N,Y,Jan,1,2022
546770,1,4-Jan-2022,2,99110,1336,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546771,1,4-Jan-2022,3,99110,1212,43,41-50,Overcast,97,5.8,,SSW,7,39.5,0,N,N,N,Jan,1,2022
546772,1,4-Jan-2022,2,99110,1336,43,41-50,Overcast,97,5.8,,SSW,7,39.5,0,N,N,N,Jan,1,2022
546773,1,4-Jan-2022,3,99110,1217,48,41-50,Light Snow,96,20.7,,SSW,7,,0.08,N,N,Y,Jan,1,2022
546774,1,4-Jan-2022,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546775,1,4-Jan-2022,3,87110,1288,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546776,1,4-Jan-2022,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546777,1,4-Jan-2022,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546778,1,4-Jan-2022,11,147160,1222,48.9,41-50,Overcast,93,12.7,,SSW,8,,0,N,N,N,Jan,1,2022
546779,1,4-Jan-2022,1,99110,1217,50,41-50,Snow,100,20.7,31.1,SSW,7,,0.07,N,N,Y,Jan,1,2022
546780,1,4-Jan-2022,1,87110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546781,1,4-Jan-2022,4,99110,1224,46.9,41-50,Snow,97,16.1,25.3,West,7,,0.01,N,N,Y,Jan,1,2022
546782,1,5-Jan-2022,1,99110,1402,41,41-50,Scattered Clouds,57,16.1,24.2,West,10,32.8,0,N,N,N,Jan,1,2022
546783,1,5-Jan-2022,7,99110,1288,36,31-40,Clear,70,18.4,31.1,West,7,25.6,0,N,N,N,Jan,1,2022
546784,1,5-Jan-2022,7,99110,1212,39.9,31-40,Scattered Clouds,55,23,29.9,West,10,29.7,0,N,N,N,Jan,1,2022
546785,1,5-Jan-2022,7,99110,1301,35.1,31-40,Clear,64,18.4,31.1,West,7,24.5,0,N,N,N,Jan,1,2022
546786,1,5-Jan-2022,1,99110,1336,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546787,1,5-Jan-2022,1,99110,1288,33.1,31-40,Clear,59,25.3,40.3,WNW,7,20.1,0,N,N,N,Jan,1,2022
546788,1,5-Jan-2022,1,147160,1402,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546789,1,5-Jan-2022,1,147160,1217,33.1,31-40,Clear,59,25.3,40.3,WNW,7,20.1,0,N,N,N,Jan,1,2022
546790,1,5-Jan-2022,11,99110,1401,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546791,1,5-Jan-2022,1,99110,1224,33.1,31-40,Clear,59,25.3,40.3,WNW,7,20.1,0,N,N,N,Jan,1,2022
546792,1,5-Jan-2022,9,132120,1217,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546793,1,5-Jan-2022,3,99110,1288,33.1,31-40,Clear,59,25.3,40.3,WNW,7,20.1,0,N,N,N,Jan,1,2022
546794,1,5-Jan-2022,1,132120,1217,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546795,1,5-Jan-2022,1,99110,1224,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546796,1,5-Jan-2022,2,147160,1224,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546797,1,5-Jan-2022,15,99110,1224,33.1,31-40,Clear,59,25.3,40.3,WNW,7,20.1,0,N,N,N,Jan,1,2022
546798,1,5-Jan-2022,1,99110,1402,37,31-40,Scattered Clouds,46,19.6,31.1,West,10,26.7,0,N,N,N,Jan,1,2022
546799,1,5-Jan-2022,1,87110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546800,1,5-Jan-2022,1,99110,1224,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546801,1,5-Jan-2022,1,147160,1288,33.1,31-40,Clear,59,18.4,26.5,WNW,7,21.9,0,N,N,N,Jan,1,2022
546802,1,5-Jan-2022,7,147160,1301,33.1,31-40,Clear,59,18.4,26.5,WNW,7,21.9,0,N,N,N,Jan,1,2022
546803,1,5-Jan-2022,1,99110,1224,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546804,1,5-Jan-2022,14,99110,1212,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546805,1,5-Jan-2022,1,132120,1224,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546806,1,5-Jan-2022,1,99110,1212,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546807,1,5-Jan-2022,1,99110,1301,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546808,1,5-Jan-2022,1,99110,1288,33.1,31-40,Clear,59,18.4,26.5,WNW,7,21.9,0,N,N,N,Jan,1,2022
546809,1,5-Jan-2022,1,99110,1215,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546810,1,5-Jan-2022,1,99110,1224,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546811,1,5-Jan-2022,1,99110,1402,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546812,1,5-Jan-2022,1,99110,1212,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546813,1,5-Jan-2022,2,99110,1224,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546814,1,5-Jan-2022,1,99110,1215,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546815,1,5-Jan-2022,1,99110,1288,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546816,1,5-Jan-2022,1,99110,1288,33.1,31-40,Clear,59,18.4,26.5,WNW,7,21.9,0,N,N,N,Jan,1,2022
546817,1,5-Jan-2022,1,99110,1401,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546818,1,5-Jan-2022,1,87110,1402,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546819,1,5-Jan-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546820,1,5-Jan-2022,7,99110,1301,33.1,31-40,Clear,59,18.4,26.5,WNW,7,21.9,0,N,N,N,Jan,1,2022
546821,1,5-Jan-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546822,1,5-Jan-2022,1,147160,1402,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546823,1,5-Jan-2022,1,99110,1212,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546824,1,5-Jan-2022,4,99110,1401,37,31-40,Scattered Clouds,41,24.2,40.3,WNW,10,25.6,0,N,N,N,Jan,1,2022
546825,1,5-Jan-2022,1,99110,1402,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546826,1,5-Jan-2022,1,99110,1212,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546827,1,5-Jan-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546828,1,5-Jan-2022,3,99110,1215,33.1,31-40,Clear,46,26.5,35.7,West,7,19.8,0,N,N,N,Jan,1,2022
546829,1,5-Jan-2022,3,99110,1222,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546830,1,5-Jan-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546831,1,5-Jan-2022,2,99110,1336,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546832,1,5-Jan-2022,1,99110,1212,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546833,1,5-Jan-2022,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546834,1,5-Jan-2022,1,132120,1224,33.1,31-40,Clear,46,26.5,35.7,West,7,19.8,0,N,N,N,Jan,1,2022
546835,1,5-Jan-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546836,1,5-Jan-2022,2,99110,1402,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546837,1,5-Jan-2022,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546838,1,5-Jan-2022,3,99110,1402,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546839,1,5-Jan-2022,1,99110,1212,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546840,1,5-Jan-2022,1,99110,1224,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546841,1,5-Jan-2022,1,99110,1402,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546842,1,5-Jan-2022,1,99110,1212,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546843,1,5-Jan-2022,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546844,1,5-Jan-2022,1,99110,1224,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546845,1,5-Jan-2022,1,132120,1301,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546846,1,5-Jan-2022,1,99110,1402,36,31-40,Partly Cloudy,36,23,49.5,West,10,24.4,0,N,N,N,Jan,1,2022
546847,1,5-Jan-2022,1,99110,1288,32,31-40,Clear,45,21.9,40.3,West,7,19.5,0,N,N,N,Jan,1,2022
546848,1,5-Jan-2022,1,26151,1222,36,31-40,Partly Cloudy,36,23,33.4,West,10,24.4,0,N,N,N,Jan,1,2022
546849,1,5-Jan-2022,1,99110,1301,36,31-40,Partly Cloudy,36,23,33.4,West,10,24.4,0,N,N,N,Jan,1,2022
546850,1,5-Jan-2022,8,99110,1301,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546851,1,5-Jan-2022,1,99110,1224,36,31-40,Partly Cloudy,36,23,33.4,West,10,24.4,0,N,N,N,Jan,1,2022
546852,1,5-Jan-2022,1,99110,1288,32,31-40,Clear,45,21.9,40.3,West,7,19.5,0,N,N,N,Jan,1,2022
546853,1,5-Jan-2022,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546854,1,5-Jan-2022,9,87110,1222,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546855,1,5-Jan-2022,1,99110,1288,32,31-40,Clear,45,21.9,40.3,West,7,19.5,0,N,N,N,Jan,1,2022
546856,1,5-Jan-2022,1,99110,1288,32,31-40,Clear,45,21.9,40.3,West,7,19.5,0,N,N,N,Jan,1,2022
546857,1,5-Jan-2022,1,132120,1402,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546858,1,5-Jan-2022,1,132120,1224,30.9,31-40,Clear,37,24.2,50.6,West,7,17.5,0,N,N,N,Jan,1,2022
546859,1,5-Jan-2022,7,99110,1224,30.9,31-40,Clear,37,24.2,50.6,West,7,17.5,0,N,N,N,Jan,1,2022
546860,1,5-Jan-2022,1,132120,1301,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546861,1,5-Jan-2022,2,99110,1212,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546862,1,5-Jan-2022,1,99110,1288,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546863,1,5-Jan-2022,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546864,1,5-Jan-2022,1,99110,1402,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546865,1,5-Jan-2022,1,132120,1224,30.9,31-40,Clear,37,24.2,50.6,West,7,17.5,0,N,N,N,Jan,1,2022
546866,1,5-Jan-2022,3,99110,1224,30.9,31-40,Clear,37,24.2,50.6,West,7,17.5,0,N,N,N,Jan,1,2022
546867,1,5-Jan-2022,1,99110,1215,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546868,1,5-Jan-2022,1,99110,1212,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546869,1,5-Jan-2022,1,99110,1224,34,31-40,Partly Cloudy,32,29.9,42.6,West,10,20.3,0,N,N,N,Jan,1,2022
546870,1,5-Jan-2022,1,132120,1222,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
546871,1,5-Jan-2022,1,132120,1222,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
546872,1,5-Jan-2022,1,87110,1401,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
546873,1,5-Jan-2022,1,147160,1288,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
546874,1,5-Jan-2022,9,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jan,1,2022
546875,1,5-Jan-2022,1,99110,1301,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
546876,1,5-Jan-2022,1,132120,1224,30.9,31-40,Clear,35,27.6,40.3,West,7,16.7,0,N,N,N,Jan,1,2022
546877,1,5-Jan-2022,2,99110,1224,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
546878,1,5-Jan-2022,1,99110,1217,30.9,31-40,Clear,35,27.6,40.3,West,7,16.7,0,N,N,N,Jan,1,2022
546879,1,5-Jan-2022,1,87110,1212,34,31-40,Partly Cloudy,31,23,38,West,10,21.8,0,N,N,N,Jan,1,2022
